commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1301,5520,0,172,2464,0,0,2636,0,0,2,2022-09-01T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-09-01T00:00:00,2022
1301,5600,0,949,1914,0,0,2863,0,0,2,2022-09-01T00:00:00,2022
1301,5700,0,2089,1824,0,0,3913,0,0,2,2022-09-01T00:00:00,2022
1301,5800,336,594,168,0,0,762,0,0,2,2022-09-01T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-09-01T00:00:00,2022
1301,5830,0,85,0,0,0,85,0,0,2,2022-09-01T00:00:00,2022
1301,5880,0,0,1136,0,0,1136,0,0,2,2022-09-01T00:00:00,2022
1301,7290,0,0,7761,0,-348,7761,0,0,2,2022-09-01T00:00:00,2022
1301,7740,0,0,0,0,0,0,0,0,2,2022-09-01T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-09-01T00:00:00,2022
1301,2010,0,0,86,0,0,86,0,0,2,2022-09-08T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-09-08T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,2150,0,172,430,0,0,602,0,0,2,2022-09-08T00:00:00,2022
1301,3010,0,87,254,0,0,341,0,0,2,2022-09-08T00:00:00,2022
1301,3330,86,86,14152,0,0,14238,0,0,2,2022-09-08T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-09-08T00:00:00,2022
1301,4120,0,0,85,0,0,85,0,0,2,2022-09-08T00:00:00,2022
1301,4280,170,170,1740,0,0,1910,0,0,2,2022-09-08T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,4750,0,16,6028,0,0,6044,0,0,2,2022-09-08T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-09-08T00:00:00,2022
1301,4890,352,352,6403,0,0,6755,0,0,2,2022-09-08T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,5330,0,1819,41125,435,0,42944,0,0,2,2022-09-08T00:00:00,2022
1301,5350,87,1881,529,0,0,2410,0,0,2,2022-09-08T00:00:00,2022
1301,5380,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,5490,597,3993,1572,0,0,5565,0,0,2,2022-09-08T00:00:00,2022
1301,5520,0,172,2464,0,0,2636,0,0,2,2022-09-08T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-09-08T00:00:00,2022
1301,5600,0,949,1914,0,0,2863,0,0,2,2022-09-08T00:00:00,2022
1301,5700,0,2089,2528,704,704,4617,0,0,2,2022-09-08T00:00:00,2022
1301,5800,0,594,420,252,252,1014,0,0,2,2022-09-08T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,5830,0,85,0,0,0,85,0,0,2,2022-09-08T00:00:00,2022
1301,5880,0,0,1221,85,85,1221,0,0,2,2022-09-08T00:00:00,2022
1301,7290,0,0,7761,0,0,7761,0,0,2,2022-09-08T00:00:00,2022
1301,7740,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-09-08T00:00:00,2022
1301,2010,0,0,86,0,0,86,0,0,2,2022-09-15T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-09-15T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,2150,86,258,344,0,0,602,0,0,2,2022-09-15T00:00:00,2022
1301,3010,44,131,210,0,0,341,0,0,2,2022-09-15T00:00:00,2022
1301,3330,0,86,14152,0,0,14238,0,0,2,2022-09-15T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-09-15T00:00:00,2022
1301,4120,0,0,85,0,0,85,0,0,2,2022-09-15T00:00:00,2022
1301,4280,0,170,1740,0,0,1910,0,0,2,2022-09-15T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,4750,0,16,6028,0,0,6044,0,0,2,2022-09-15T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-09-15T00:00:00,2022
1301,4890,0,352,6403,0,0,6755,0,0,2,2022-09-15T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,5330,0,1819,41125,0,0,42944,0,0,2,2022-09-15T00:00:00,2022
1301,5350,177,2058,352,0,0,2410,0,0,2,2022-09-15T00:00:00,2022
1301,5380,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,5490,0,3993,1572,0,0,5565,0,0,2,2022-09-15T00:00:00,2022
1301,5520,0,172,2464,0,0,2636,0,0,2,2022-09-15T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-09-15T00:00:00,2022
1301,5600,0,949,1914,0,0,2863,0,0,2,2022-09-15T00:00:00,2022
1301,5700,87,2176,2616,175,175,4792,0,0,2,2022-09-15T00:00:00,2022
1301,5800,0,594,420,0,0,1014,0,0,2,2022-09-15T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,5830,0,85,0,0,0,85,0,0,2,2022-09-15T00:00:00,2022
1301,5880,0,0,1309,88,88,1309,0,0,2,2022-09-15T00:00:00,2022
1301,7290,0,0,7761,0,0,7761,0,0,2,2022-09-15T00:00:00,2022
1301,7740,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-09-15T00:00:00,2022
1301,2010,0,0,86,0,0,86,0,0,2,2022-09-22T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-09-22T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,2150,0,258,344,0,0,602,0,0,2,2022-09-22T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-09-22T00:00:00,2022
1301,3330,0,86,14152,0,0,14238,0,0,2,2022-09-22T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-09-22T00:00:00,2022
1301,4120,0,0,85,0,0,85,0,0,2,2022-09-22T00:00:00,2022
1301,4280,0,170,1740,0,0,1910,0,0,2,2022-09-22T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,4750,0,16,6328,300,300,6344,300,300,2,2022-09-22T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-09-22T00:00:00,2022
1301,4890,0,352,6403,0,0,6755,0,0,2,2022-09-22T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,5330,0,1819,41125,0,0,42944,0,0,2,2022-09-22T00:00:00,2022
1301,5350,0,2058,352,0,0,2410,0,0,2,2022-09-22T00:00:00,2022
1301,5380,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,5490,88,4081,1484,0,0,5565,0,0,2,2022-09-22T00:00:00,2022
1301,5520,704,876,1760,0,0,2636,0,0,2,2022-09-22T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-09-22T00:00:00,2022
1301,5600,0,949,1914,0,0,2863,0,0,2,2022-09-22T00:00:00,2022
1301,5700,0,2176,2616,0,0,4792,0,0,2,2022-09-22T00:00:00,2022
1301,5800,168,762,252,0,0,1014,0,0,2,2022-09-22T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,5830,0,85,441,441,441,526,0,0,2,2022-09-22T00:00:00,2022
1301,5880,88,88,1656,435,435,1744,0,0,2,2022-09-22T00:00:00,2022
1301,7290,0,0,7761,0,0,7761,0,0,2,2022-09-22T00:00:00,2022
1301,7740,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-09-22T00:00:00,2022
1301,2010,0,0,86,0,0,86,0,0,2,2022-09-29T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-09-29T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,2150,86,344,258,0,0,602,0,0,2,2022-09-29T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-09-29T00:00:00,2022
1301,3330,0,86,14145,0,-7,14231,0,0,2,2022-09-29T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-09-29T00:00:00,2022
1301,4010,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,4120,0,0,85,0,0,85,0,0,2,2022-09-29T00:00:00,2022
1301,4280,425,595,1315,0,0,1910,0,0,2,2022-09-29T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,4750,0,16,6928,600,600,6944,900,600,2,2022-09-29T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-09-29T00:00:00,2022
1301,4890,132,484,6271,0,0,6755,0,0,2,2022-09-29T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,5330,870,2689,40248,0,-7,42937,0,0,2,2022-09-29T00:00:00,2022
1301,5350,0,2058,352,0,0,2410,0,0,2,2022-09-29T00:00:00,2022
1301,5380,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,5490,0,4081,1484,0,0,5565,0,0,2,2022-09-29T00:00:00,2022
1301,5520,1760,2636,0,0,0,2636,0,0,2,2022-09-29T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-09-29T00:00:00,2022
1301,5600,0,949,2001,87,87,2950,0,0,2,2022-09-29T00:00:00,2022
1301,5700,0,2176,2616,0,0,4792,0,0,2,2022-09-29T00:00:00,2022
1301,5800,0,762,252,0,0,1014,0,0,2,2022-09-29T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,5830,0,85,1323,882,882,1408,0,0,2,2022-09-29T00:00:00,2022
1301,5880,0,88,1656,0,0,1744,0,0,2,2022-09-29T00:00:00,2022
1301,7290,0,0,7757,0,-4,7757,0,0,2,2022-09-29T00:00:00,2022
1301,7740,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-09-29T00:00:00,2022
1301,2010,0,0,86,0,0,86,0,0,2,2022-10-06T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-10-06T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,2150,0,344,258,0,0,602,0,0,2,2022-10-06T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-10-06T00:00:00,2022
1301,3330,0,86,14145,0,0,14231,0,0,2,2022-10-06T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-10-06T00:00:00,2022
1301,4010,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,4120,0,0,85,0,0,85,0,0,2,2022-10-06T00:00:00,2022
1301,4280,0,595,1315,0,0,1910,0,0,2,2022-10-06T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,4750,61,77,7867,1000,1000,7944,900,0,2,2022-10-06T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-10-06T00:00:00,2022
1301,4890,0,484,6271,0,0,6755,0,0,2,2022-10-06T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,5330,0,2689,37248,0,-3000,39937,0,0,2,2022-10-06T00:00:00,2022
1301,5350,0,2058,352,0,0,2410,0,0,2,2022-10-06T00:00:00,2022
1301,5380,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,5490,0,4081,1484,0,0,5565,0,0,2,2022-10-06T00:00:00,2022
1301,5520,0,2636,0,0,0,2636,0,0,2,2022-10-06T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-10-06T00:00:00,2022
1301,5600,0,949,2001,0,0,2950,0,0,2,2022-10-06T00:00:00,2022
1301,5700,704,2880,1912,0,0,4792,0,0,2,2022-10-06T00:00:00,2022
1301,5800,0,762,252,0,0,1014,0,0,2,2022-10-06T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,5830,0,85,1323,0,0,1408,0,0,2,2022-10-06T00:00:00,2022
1301,5880,0,88,1656,0,0,1744,0,0,2,2022-10-06T00:00:00,2022
1301,7290,0,0,7757,0,0,7757,0,0,2,2022-10-06T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-10-06T00:00:00,2022
1301,2010,0,0,86,0,0,86,0,0,2,2022-10-13T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-10-13T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,2150,0,344,258,0,0,602,0,0,2,2022-10-13T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-10-13T00:00:00,2022
1301,3330,0,86,14145,0,0,14231,0,0,2,2022-10-13T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-10-13T00:00:00,2022
1301,4120,0,0,0,0,-85,0,0,0,2,2022-10-13T00:00:00,2022
1301,4280,0,595,1315,0,0,1910,0,0,2,2022-10-13T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,4750,0,77,7867,0,0,7944,900,0,2,2022-10-13T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-10-13T00:00:00,2022
1301,4890,352,836,5919,0,0,6755,0,0,2,2022-10-13T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,5330,0,2689,37248,0,0,39937,0,0,2,2022-10-13T00:00:00,2022
1301,5350,0,2058,352,0,0,2410,0,0,2,2022-10-13T00:00:00,2022
1301,5380,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,5490,0,4081,1484,0,0,5565,0,0,2,2022-10-13T00:00:00,2022
1301,5520,0,2636,0,0,0,2636,0,0,2,2022-10-13T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-10-13T00:00:00,2022
1301,5600,0,949,2001,0,0,2950,0,0,2,2022-10-13T00:00:00,2022
1301,5700,0,2880,1999,87,87,4879,0,0,2,2022-10-13T00:00:00,2022
1301,5800,0,762,252,0,0,1014,0,0,2,2022-10-13T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,5830,0,85,1323,0,0,1408,0,0,2,2022-10-13T00:00:00,2022
1301,5880,0,88,1741,85,85,1829,0,0,2,2022-10-13T00:00:00,2022
1301,7290,0,0,7757,0,0,7757,0,0,2,2022-10-13T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-10-13T00:00:00,2022
1301,2010,0,0,0,0,-86,0,0,0,2,2022-10-20T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-10-20T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,2150,86,430,258,0,86,688,0,0,2,2022-10-20T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-10-20T00:00:00,2022
1301,3330,52,138,14058,0,-35,14196,0,0,2,2022-10-20T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-10-20T00:00:00,2022
1301,4120,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,4280,0,595,1315,0,0,1910,0,0,2,2022-10-20T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,4710,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,4750,0,77,7867,0,0,7944,900,0,2,2022-10-20T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-10-20T00:00:00,2022
1301,4890,522,1358,5397,0,0,6755,0,0,2,2022-10-20T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,5330,327,3016,36813,0,-108,39829,0,0,2,2022-10-20T00:00:00,2022
1301,5350,176,2234,176,0,0,2410,0,0,2,2022-10-20T00:00:00,2022
1301,5380,0,0,87,87,87,87,0,0,2,2022-10-20T00:00:00,2022
1301,5490,0,4081,1484,0,0,5565,0,0,2,2022-10-20T00:00:00,2022
1301,5520,0,2636,880,880,880,3516,0,0,2,2022-10-20T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-10-20T00:00:00,2022
1301,5600,0,949,2001,0,0,2950,0,0,2,2022-10-20T00:00:00,2022
1301,5700,264,3144,175,0,-1560,3319,0,0,2,2022-10-20T00:00:00,2022
1301,5800,252,1014,0,0,0,1014,0,0,2,2022-10-20T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,5830,0,85,1323,0,0,1408,0,0,2,2022-10-20T00:00:00,2022
1301,5880,0,88,1741,0,0,1829,0,0,2,2022-10-20T00:00:00,2022
1301,7290,0,0,7757,0,0,7757,0,0,2,2022-10-20T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-10-20T00:00:00,2022
1301,2010,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-10-27T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,2150,0,430,258,0,0,688,0,0,2,2022-10-27T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-10-27T00:00:00,2022
1301,3330,0,138,14058,0,0,14196,0,0,2,2022-10-27T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-10-27T00:00:00,2022
1301,4120,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,4280,0,595,1315,0,0,1910,0,0,2,2022-10-27T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,4750,0,77,7867,0,0,7944,900,0,2,2022-10-27T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,4840,0,0,880,0,0,880,0,0,2,2022-10-27T00:00:00,2022
1301,4890,0,1358,5397,0,0,6755,0,0,2,2022-10-27T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,5330,0,3016,36813,0,0,39829,0,0,2,2022-10-27T00:00:00,2022
1301,5350,0,2234,176,0,0,2410,0,0,2,2022-10-27T00:00:00,2022
1301,5380,0,0,87,0,0,87,0,0,2,2022-10-27T00:00:00,2022
1301,5490,0,4081,1484,0,0,5565,0,0,2,2022-10-27T00:00:00,2022
1301,5520,0,2636,880,0,0,3516,0,0,2,2022-10-27T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-10-27T00:00:00,2022
1301,5600,0,949,3045,1044,1044,3994,0,0,2,2022-10-27T00:00:00,2022
1301,5700,0,3144,329,154,154,3473,0,0,2,2022-10-27T00:00:00,2022
1301,5800,0,1014,0,0,0,1014,0,0,2,2022-10-27T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,5830,0,85,1323,0,0,1408,0,0,2,2022-10-27T00:00:00,2022
1301,5880,85,173,1656,0,0,1829,0,0,2,2022-10-27T00:00:00,2022
1301,7290,0,0,7757,0,0,7757,0,0,2,2022-10-27T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-10-27T00:00:00,2022
1301,2010,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-11-03T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,2150,0,430,258,0,0,688,0,0,2,2022-11-03T00:00:00,2022
1301,3010,0,131,210,0,0,341,0,0,2,2022-11-03T00:00:00,2022
1301,3330,2021,2159,12037,0,0,14196,0,0,2,2022-11-03T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-11-03T00:00:00,2022
1301,4120,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,4280,0,595,1315,0,0,1910,0,0,2,2022-11-03T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,4750,0,77,7867,0,0,7944,900,0,2,2022-11-03T00:00:00,2022
1301,4792,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,4840,880,880,0,0,0,880,0,0,2,2022-11-03T00:00:00,2022
1301,4890,0,1358,5397,0,0,6755,0,0,2,2022-11-03T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,5330,440,3456,36364,0,-9,39820,0,0,2,2022-11-03T00:00:00,2022
1301,5350,0,2234,176,0,0,2410,0,0,2,2022-11-03T00:00:00,2022
1301,5380,0,0,87,0,0,87,0,0,2,2022-11-03T00:00:00,2022
1301,5490,0,4081,1484,0,0,5565,0,0,2,2022-11-03T00:00:00,2022
1301,5520,0,2636,880,0,0,3516,0,0,2,2022-11-03T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-11-03T00:00:00,2022
1301,5600,0,949,3132,87,87,4081,0,0,2,2022-11-03T00:00:00,2022
1301,5700,87,3231,330,88,88,3561,0,0,2,2022-11-03T00:00:00,2022
1301,5800,0,1014,0,0,0,1014,0,0,2,2022-11-03T00:00:00,2022
1301,5820,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,5830,0,85,1322,0,-1,1407,0,0,2,2022-11-03T00:00:00,2022
1301,5880,0,173,1656,0,0,1829,0,0,2,2022-11-03T00:00:00,2022
1301,7290,0,0,7757,0,0,7757,0,0,2,2022-11-03T00:00:00,2022
1301,7770,0,0,435,435,435,435,0,0,2,2022-11-03T00:00:00,2022
1301,2,0,0,0,0,0,0,0,0,2,2022-11-03T00:00:00,2022
1301,2010,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,2050,0,86,0,0,0,86,0,0,2,2022-11-10T00:00:00,2022
1301,2110,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,2150,0,430,258,0,0,688,0,0,2,2022-11-10T00:00:00,2022
1301,3010,42,173,168,0,0,341,0,0,2,2022-11-10T00:00:00,2022
1301,3330,0,2159,12037,0,0,14196,0,0,2,2022-11-10T00:00:00,2022
1301,3510,0,172,0,0,0,172,0,0,2,2022-11-10T00:00:00,2022
1301,4120,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,4280,0,595,1315,0,0,1910,0,0,2,2022-11-10T00:00:00,2022
1301,4330,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,4351,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,4410,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,4750,0,77,7867,0,0,7944,900,0,2,2022-11-10T00:00:00,2022
1301,4792,0,0,264,264,264,264,0,0,2,2022-11-10T00:00:00,2022
1301,4840,0,880,0,0,0,880,0,0,2,2022-11-10T00:00:00,2022
1301,4890,0,1358,5397,0,0,6755,0,0,2,2022-11-10T00:00:00,2022
1301,5200,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,5250,0,0,0,0,0,0,0,0,2,2022-11-10T00:00:00,2022
1301,5330,0,3456,36364,0,0,39820,0,0,2,2022-11-10T00:00:00,2022
1301,5350,0,2234,176,0,0,2410,0,0,2,2022-11-10T00:00:00,2022
1301,5380,0,0,87,0,0,87,0,0,2,2022-11-10T00:00:00,2022
1301,5490,0,4081,1478,0,-6,5559,0,0,2,2022-11-10T00:00:00,2022
1301,5520,440,3076,440,0,0,3516,0,0,2,2022-11-10T00:00:00,2022
1301,5570,0,0,85,0,0,85,0,0,2,2022-11-10T00:00:00,2022
1301,5600,0,949,3132,0,0,4081,0,0,2,2022-11-10T00:00:00,2022
1301,5700,242,3473,88,0,0,3561,0,0,2,2022-11-10T00:00:00,2022
