commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1404,5330,6314,29222,82027,53825,53825,111249,0,0,2,2025-08-28T00:00:00,2025
1404,5350,17509,58781,398272,1303,1294,457053,0,0,2,2025-08-28T00:00:00,2025
1404,5380,5668,44671,237874,31904,31904,282545,0,0,2,2025-08-28T00:00:00,2025
1404,5490,2720,18965,63040,4576,3301,82005,0,0,2,2025-08-28T00:00:00,2025
1404,5520,82797,189760,633431,105104,109694,823191,0,0,2,2025-08-28T00:00:00,2025
1404,5570,3496,8564,123729,0,0,132293,22000,0,2,2025-08-28T00:00:00,2025
1404,5590,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,5600,176,9729,175251,2645,1677,184980,0,0,2,2025-08-28T00:00:00,2025
1404,5650,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,5660,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,5700,0,0,47434,35200,35200,47434,0,0,2,2025-08-28T00:00:00,2025
1404,5800,0,11335,39445,264,264,50780,0,0,2,2025-08-28T00:00:00,2025
1404,5820,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,5830,3148,4676,3999,0,0,8675,0,0,2,2025-08-28T00:00:00,2025
1404,5880,350,4140,38017,528,527,42157,9064,0,2,2025-08-28T00:00:00,2025
1404,7140,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,7210,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,7290,0,870,9678,0,0,10548,0,0,2,2025-08-28T00:00:00,2025
1404,7740,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,7770,0,0,1144,0,0,1144,0,0,2,2025-08-28T00:00:00,2025
1404,2,0,0,0,0,0,0,0,0,2,2025-08-28T00:00:00,2025
1404,2010,9074,46598,371637,1232,1214,418235,65360,0,2,2025-09-04T00:00:00,2025
1404,2050,4600,15710,145463,3846,3819,161173,40040,0,2,2025-09-04T00:00:00,2025
1404,2110,3429,13534,172185,0,0,185719,49632,0,2,2025-09-04T00:00:00,2025
1404,2150,6774,33080,207403,0,0,240483,31046,0,2,2025-09-04T00:00:00,2025
1404,2190,1995,6865,47774,0,-7,54639,0,0,2,2025-09-04T00:00:00,2025
1404,2230,360,6642,23678,0,0,30320,0,0,2,2025-09-04T00:00:00,2025
1404,2410,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,3010,0,1320,0,0,0,1320,0,0,2,2025-09-04T00:00:00,2025
1404,3070,0,259,1764,0,0,2023,0,0,2,2025-09-04T00:00:00,2025
1404,3310,198,1703,7578,0,0,9281,0,0,2,2025-09-04T00:00:00,2025
1404,3330,90,14576,44378,1861,1850,58954,0,0,2,2025-09-04T00:00:00,2025
1404,4230,0,264,0,0,0,264,0,0,2,2025-09-04T00:00:00,2025
1404,4280,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
